,prediction,actual,difference,% error
1039,2193.6086,2409.57,215.96135742187516,8.98153818859515
1040,1803.378,1855.95,52.571948242187545,2.85878683736096
1041,1763.4292,1633.30499999999,130.12419921875994,7.995091165638539
1042,3005.3066,2283.04,722.266640625,31.651148682528007
1043,1704.1573,1728.34,24.182651367187418,1.4277001554329736
1044,1591.7379,2029.3,437.56208496093745,21.581539312293696
1045,1821.4302,1732.69,88.74017578124995,5.148897453900031
1046,1849.7164,1904.23,54.51356933593752,2.8882607685045922
1047,1217.0293,1260.47,43.44070312500003,3.484674744442772
1048,1781.5775,1795.32,13.742485351562436,0.7930909195555478
1049,2473.4565,2916.41,442.95345703124985,15.202850174713992
1050,1824.5657,1729.96,94.60567382812496,5.495976435637054
1051,2318.499,2016.63,301.8690234374999,14.990061296867324
1052,2350.0972,2041.73,308.36716796875,15.124014825399195
1053,2330.539,2673.99,343.4509374999998,12.860430867193365
1054,2472.823,2622.21,149.38700195312504,5.714966654838889
1055,1759.2671,1803.695,44.427910156249936,2.490191479094551
1056,2938.4497,3216.35,277.9002929687499,8.654438129497798
1057,2358.6729,2136.13,222.5428515624999,10.439002146487688
1058,1712.7516,1690.11,22.6415869140626,1.368830594522841
1059,2973.372,2826.55,146.82207031249982,5.2111589930315985
1060,1952.4099,1964.73,12.320087890625018,0.6523454196518992
1061,1755.9857,1676.44,79.54571777343745,4.77332031995405
1062,1899.4968,1919.32,19.823173828124936,1.0585978804327978
1063,1771.5748,1974.42,202.84517089843757,10.29637508853207
1064,1639.1636,1678.09,38.92642578124992,2.348782357886674
1065,1481.5647,1465.93,15.634697265624936,1.1002705390386815
1066,9741.451,10117.8554089529,376.4042370779007,3.724955507536423
1067,1729.4199,1807.58,78.16007812499993,4.350475538969511
1068,2774.4487,3147.84,373.39126953125015,11.875822482046098
1069,3309.4468,3206.73,102.71677734374998,3.218253051503945
1070,7974.292,5914.43,2059.8619921874997,34.83324387925976
1071,1894.6195,1625.28,269.3395068359375,16.597541293160052
